,M0 dimension 0,M1 dimension 0,M2 dimension 0,M0 dimension 1,M1 dimension 1,M1 dimension 2
Motivational state 0,0.0,1.506300374301171,0.25626366424874214,0.0,0.17165012678538893,0.05242747211127985
Motivational state 1,1.506300374301171,0.0,1.506300374301171,0.17165012678538893,0.0,0.17165012678538893
Motivational state 2,0.25626366424874214,1.506300374301171,0.0,0.05242747211127985,0.17165012678538893,0.0
