,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,2.67145992066972,0.1800301676239136,1.6290895074693,0.13258171936710997,1.33572996033486,2.8272616172823755,0.81454475373465,0.6987671896080677
Motivational state 1,2.1620562907239775,0.11466159505430133,0.9004825502066336,0.12009210608941118,1.0810281453619888,2.387125529246133,0.4502412751033168,0.24903275456861254
Motivational state 2,2.528255180117671,0.15463444715335936,0.7188264495117209,0.08817205513468154,1.2641275900588356,3.2790390253589736,0.35941322475586046,0.6445199812379262
