,1,2,3,4,5,6,7,8,9,10
Dim0 no_filter Motivational state 0,3.3585382607491456,3.2660727515282093,3.264411848543771,3.258975617083953,3.2455785960145582,3.2221805724526527,3.211145404926409,2.470533558576619,2.4008651393785247,2.395849216015065
Dim0 no_filter Motivational state 1,5.004240907688815,4.589597662262686,3.393215232615884,3.2031459898668024,3.2022177371572504,3.19460498956808,3.187926211478195,3.1868437221486627,3.167778862554801,3.141489980969833
Dim0 no_filter Motivational state 2,3.7134325278738403,3.675021139331959,3.6655609909804285,3.639948083971482,3.599653425567846,3.5757759389120083,3.5366086457863464,2.9250606240952775,2.8163192606341503,2.816162450955599
Dim0 alpha Motivational state 0,1.1143996386097161,1.0815219710237425,0.7135336449581385,0.6826328167765842,0.6777495943299611,0.6704999787368439,0.6318432522767373,0.6165038716687253,0.6066530066271404,0.6033777310528404
Dim0 alpha Motivational state 1,1.000419873301573,0.9821707896415929,0.567065629793263,0.5440112929907441,0.543739173069565,0.5432144153333269,0.5396845490064538,0.536876334781574,0.5355182518159288,0.5332427425528499
Dim0 alpha Motivational state 2,1.3155231275848047,1.1189829058222416,0.8176694486482229,0.7532886527376302,0.64964116564805,0.6360201629796391,0.6319457882624004,0.6255702412396202,0.6098532507549674,0.6068183760879235
Dim0 betta Motivational state 0,1.1924447674843188,1.1360758722369242,1.1257341616791525,1.0966324162312193,1.0947758643427028,1.0914567332663805,1.0865607767098984,1.0774487968401703,1.037602535643103,0.9266670798376521
Dim0 betta Motivational state 1,1.0405549647440062,1.0336628441492601,1.014445554770621,1.0101922542732047,1.0071589084151193,0.9589136560871074,0.9162876019691533,0.9064637073593185,0.8962718575609196,0.8672586204288535
Dim0 betta Motivational state 2,1.3054163720982639,1.2481465418871218,1.2397204483884037,1.2272527410549723,1.1758809860361308,1.1472053683527756,1.1121076194038384,1.1098442803274624,1.0833377202239058,1.0540411748524492
Dim0 gamma Motivational state 0,1.6379801536349132,1.6279722147756073,1.6262475941932422,1.615383769948862,1.566492434999873,1.5484588569217954,1.5241201855571351,1.249023868248466,1.2419795796755642,1.2371900168674386
Dim0 gamma Motivational state 1,1.318979669245598,1.298747188317983,1.2950132068646327,1.2896978351923045,1.2640756867632756,1.2503761438828171,1.2433765519181605,1.0562917421541296,1.0505914060394708,1.0448377601342742
Dim0 gamma Motivational state 2,1.9345762684277423,1.9258237318081726,1.9204771366925175,1.8840501215111736,1.8791847751212691,1.8692791410297032,1.8110000760092027,1.2702523275715147,1.2560164928020106,1.255963061053997
Dim1 no_filter Motivational state 0,0.4774583219408135,0.4529252454100401,0.3080369109881924,0.22935245947705596,0.22154460086869232,0.2206742981048202,0.21066888452673638,0.16695390520310793,0.15709438621024474,0.14056429308448926
Dim1 no_filter Motivational state 1,0.4698211205477185,0.09757514025861491,0.09709240349862114,0.0690982798536326,0.0673911395932576,0.06352479935831123,0.05031401159745874,0.028147256094623874,0.020853042850898618,0.008545569445633117
Dim1 no_filter Motivational state 2,0.5243215546408075,0.3095294899084595,0.24888152614304704,0.2315672362423653,0.18267243456246063,0.171707232548035,0.17124988716775258,0.17051899806054038,0.14983666970727927,0.14897229727490613
Dim1 alpha Motivational state 0,0.1268221072454092,0.07500074972932813,0.045414715505782466,0.02912497341025755,0.028307918592078818,0.025592896428314527,0.02174859399857254,0.014778849371163694,0.014576959693987313,0.011758975588187615
Dim1 alpha Motivational state 1,0.0959285503863454,0.0707811462479837,0.07044494091077214,0.028100749885782872,0.026269830307110054,0.019098787626138702,0.014676553961334493,0.013175207302443204,0.012191643068580005,0.011159843549361836
Dim1 alpha Motivational state 2,0.09722607887892848,0.030349915951793843,0.029559754509325686,0.02113041705759844,0.01979011055814131,0.01756451354545152,0.01543561786623815,0.01487215576662726,0.011008025936015825,0.010130452854555272
Dim1 betta Motivational state 0,0.04522430630635649,0.044820288116740326,0.03984107131418041,0.03275792345420231,0.032125221109261304,0.031191388864104996,0.027264797848723543,0.0210794855733325,0.02034771353886533,0.01950780260180579
Dim1 betta Motivational state 1,0.15301452998806675,0.04592709415610563,0.04203557386164436,0.04103956132822206,0.03543146489144822,0.02737858084324374,0.02707257969575949,0.023378408969158215,0.022139257946962865,0.0197061092445745
Dim1 betta Motivational state 2,0.08074793774815014,0.04453211020343362,0.035998669621028656,0.035821421191512104,0.034073672841760216,0.031225599440455165,0.029797289874950228,0.02850057499718084,0.024074115261589757,0.020055611195734846
Dim1 gamma Motivational state 0,0.07296058451718901,0.07255203381869874,0.04487069327865967,0.04305452721811964,0.041585968837312026,0.029379807768465938,0.027163928423814654,0.02186537584103798,0.02006562744211937,0.018830767715455887
Dim1 gamma Motivational state 1,0.18849575658804452,0.057833443959607156,0.05515579432924966,0.03349180448198663,0.0323142360960782,0.026949520424824014,0.024981394095169807,0.02328370899066684,0.01900346087854554,0.018114413094908466
Dim1 gamma Motivational state 2,0.2460115525434181,0.09405334306091107,0.079671678611549,0.0765751061759995,0.0704357036769816,0.06700196619791854,0.06651303683010845,0.05032636198935225,0.044190904292897404,0.043309545250819426
