,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,11.70486647678796,0.0877104033800282,7.548933466349769,0.07349453221365237,5.85243323839398,10.170100337856388,3.7744667331748847,1.2166654539669952
Motivational state 1,17.209490674170176,0.0671261278529498,6.151782397365284,0.059183353716468906,8.604745337085088,14.625325141355756,3.075891198682642,2.485926890607349
Motivational state 2,20.20369211716128,0.0351039388421223,5.351714488250248,0.030158989739909537,10.10184605858064,14.931881161382456,2.675857244125124,0.18952054002033383
