1(0.5550859175504081, 0.5685987140301769)
1(0.3092022734433294, 0.32207778447020186)
1(0.3088725709477623, 0.32134464263588264)
1(0.34419385814632986, 0.35582362615037677)
1(0.22002791288777224, 0.23139182610495224)
1(0.27416110685505635, 0.2850293154591785)
1(0.3302406992069202, 0.3408185931496017)
1(0.20056269805532426, 0.21075250316388733)
1(0.2666484005164523, 0.2760695877749355)
1(0.3177051897250078, 0.3266029207722952)
1(0.1126621430609574, 0.12149934450951762)
1(0.41184830186302823, 0.4203164768382067)
1(0.3132485166628755, 0.32164467011247017)
1(0.22506091486931293, 0.23326230605595097)
1(0.2534897535923273, 0.2615322783697965)
1(0.2547985482937342, 0.2625596756262745)
1(0.3050142470708708, 0.312452613250649)
1(0.11400528213763131, 0.12142628032329995)
1(0.28173541806897795, 0.2889642994710652)
1(0.3196319227157793, 0.32645154076855987)
1(0.19532253243284223, 0.201989580812711)
1(0.11579325455890281, 0.12235136005789175)
1(0.11587076456667035, 0.12236276867548669)
1(0.2514408141956567, 0.25778497154511104)
1(0.2758632979168083, 0.2819546683678084)
1(0.24934957739563754, 0.25543424179498747)
1(0.22555972460029022, 0.2315331165057605)
1(0.12591325287872995, 0.13184918901985554)
1(0.2217540757745501, 0.2276729981858994)
1(0.2904767320440679, 0.29632780768301464)
1(0.3599539654348769, 0.36575385463342663)
1(0.2923746405189885, 0.2981478639465318)
1(0.10965777249357357, 0.11541592105132926)
1(0.22238108338501197, 0.22809517158841083)
1(0.11051130555760745, 0.11611201152689235)
1(0.29611030909425007, 0.30144109157478044)
1(0.13978131435295918, 0.14500091564007486)
1(0.1183515348811271, 0.12353879816091254)
1(0.3356400940181076, 0.3408185931496017)
1(0.11854638551351497, 0.12361163693406804)
1(0.2839169643509868, 0.28892283662648627)
1(0.11024867016092672, 0.11525022461058335)
1(0.12019944228210938, 0.1251937536290335)
1(0.22470140739171363, 0.2294621368658031)
1(0.18434367652253467, 0.18899073048885637)
1(0.11320849751582678, 0.1177209194119209)
1(0.2903209544397764, 0.29479749300694286)
1(0.2803725878844653, 0.28479971095824663)
1(0.13387262747924725, 0.1382959513606675)
1(0.15142743463329505, 0.1557774344514089)
1(0.15241300037919878, 0.1567620714466853)
1(0.21993468869544835, 0.22426149582312502)
1(0.2656260131249631, 0.2699473782780475)
1(0.2247921212000301, 0.22909006203119112)
1(0.23379851154817002, 0.23807721100394708)
1(0.20867585397022365, 0.21292714835740698)
1(0.13969519160708047, 0.14386586869743057)
1(0.12832353696555485, 0.1324848871602286)
1(0.2973088391132171, 0.30144109157478044)
1(0.1962785749609989, 0.20040137136322078)
1(0.1152862064937954, 0.11940545599978986)
1(0.2974766264757286, 0.3014893323685559)
