,M0 dimension 0,M1 dimension 0,M2 dimension 0,M0 dimension 1,M1 dimension 1,M1 dimension 2
Motivational state 0,0.0,0.6049314073555332,1.0420693841266857,0.0,0.1920577164412447,0.1920577164412447
Motivational state 1,0.6049314073555332,0.0,0.8447273270695108,0.1920577164412447,0.0,0.17553982326246365
Motivational state 2,1.0420693841266857,0.8447273270695108,0.0,0.1920577164412447,0.17553982326246365,0.0
