,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,7.487310070408449,0.06933077481618294,11.866413527626088,0.20320403001826998,3.7436550352042244,5.388441369917354,5.933206763813044,4.114826588581642
Motivational state 1,10.931489244817646,0.113440163188082,13.120525329961609,0.25500000427433556,5.465744622408823,6.602187017075348,6.5602626649808045,5.719402536461836
Motivational state 2,15.51700903189972,0.0651097200761301,9.786341474384956,0.05588705849530679,7.75850451594986,15.293300545790606,4.893170737192478,5.071848733620794
