,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,0.37306057761924744,0.023405957285236482,0.11423857942747036,0.021540960800815332,0.18653028880962372,0.4560909822165847,0.05711928971373518,0.11488888156594906
Motivational state 1,1.783423179639079,0.1011982230921467,0.4949820300400687,0.09473634934114437,0.8917115898195395,2.195892053078363,0.24749101502003434,0.3897312643191684
Motivational state 2,0.4633479495549027,0.027420008786888155,0.15607451648409063,0.023881277556061592,0.23167397477745136,0.5478048469559152,0.07803725824204531,0.14750942736999895
