,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,2.3686341406350184,0.015376161581887093,1.2315987760314435,0.01483939992865279,1.1843170703175092,2.1762241889953855,0.6157993880157218,0.4419388824978215
Motivational state 1,3.398059595722044,0.01668156902689195,0.99416265421423,0.014789798876445548,1.699029797861022,2.980031558768487,0.497081327107115,0.2153041071681752
Motivational state 2,4.471401017905162,0.012882099036733674,1.1627375196038834,0.007885179370583771,2.235700508952581,4.039633971998744,0.5813687598019417,0.24785726430814617
