,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,0.21948148864231298,0.005789949197421258,0.09749708592721443,0.00371719052436483,0.10974074432115649,0.2586444505780147,0.048748542963607214,0.05990690814856591
Motivational state 1,0.22341904940534713,0.00927198898258312,0.09301016224817955,0.008359385568953104,0.11170952470267356,0.234352968462252,0.04650508112408978,0.07071245130325533
Motivational state 2,0.2166113130803059,0.009262230551378928,0.09680095298374292,0.007398359647472022,0.10830565654015295,0.26458682996679267,0.04840047649187146,0.05102256992634743
