1(2.3908197849111237, 2.5818612000338184)
1(2.5044545133528935, 2.637399102349952)
1(2.5089797684768955, 2.6277108545161014)
1(0.8198162864855196, 0.9371963762320406)
1(1.8496796581389385, 1.9194804605910676)
1(0.7534313218984562, 0.8126135295006742)
1(1.8645757378796244, 1.9082093520810897)
1(1.9183781258920738, 1.946274965984564)
1(1.9296036272723367, 1.9510858951854189)
1(0.34576007722631047, 0.3660528992018767)
1(0.3130138438599779, 0.3325422733118778)
1(0.39075304527197835, 0.4052503807131383)
1(0.13331750231735004, 0.14741061050410373)
1(0.36249069443269455, 0.3747092229311049)
1(1.857858054360171, 1.8679835404182625)
1(0.3667005623084708, 0.376206301169791)
1(0.6507411600024904, 0.6588846541893837)
1(0.14131167868177252, 0.14930573554399465)
1(0.36746731481674294, 0.37428708673452826)
1(0.15197962718007452, 0.15842762977796784)
1(0.1343525639330327, 0.1407553860955136)
1(0.38240570970196663, 0.3883842658549603)
1(0.32862396634207397, 0.334316337523582)
1(0.10248577940117219, 0.10748257861942896)
1(0.36655730249932156, 0.3711098268269493)
1(0.1518423844763442, 0.1563178318858784)
1(0.3027461080539451, 0.3059744148168926)
1(0.13065985076756445, 0.13365072771556855)
1(0.08978833456124553, 0.09277491295949222)
1(0.08385638915342075, 0.08664855661971928)
1(0.09018957499471718, 0.0924575538356857)
1(0.34277643754926856, 0.3449298218084359)
1(0.09522144507769263, 0.09726219504618842)
1(0.37341679651462323, 0.37542817015340296)
1(0.0899024263768053, 0.09187628942937774)
1(0.14279566784891015, 0.14464118119029448)
1(0.3779653026086573, 0.37969417736894695)
1(0.1428478721406709, 0.144496329808113)
1(0.1490224268841954, 0.15065259131694925)
1(0.09231843675243019, 0.09389288205408632)
1(0.09268531901045156, 0.09421505045810105)
1(0.10597263672834166, 0.10717249852634413)
1(0.09630872163606204, 0.09746223892095689)
1(0.1387261629598057, 0.13916512513082197)
0(0.0, inf)
0(0.0, 2.348950629910937)
0(0.0, 1.8274432965896446)
0(0.0, 1.8144478025871318)
0(0.0, 1.7857446695833274)
0(0.0, 1.7669069617704833)
0(0.0, 0.7468890620272434)
0(0.0, 0.7284561477105911)
0(0.0, 0.7094387539858181)
0(0.0, 0.7007463384159068)
0(0.0, 0.69094988552875)
0(0.0, 0.687149432472096)
0(0.0, 0.6775382463018105)
0(0.0, 0.6327995123946384)
0(0.0, 0.6326187730681071)
0(0.0, 0.6176017963250627)
0(0.0, 0.6141538239646107)
0(0.0, 0.6097110593975332)
0(0.0, 0.6008508545173677)
0(0.0, 0.590585112469846)
0(0.0, 0.5678315831016889)
0(0.0, 0.5612695911670346)
0(0.0, 0.5516255059274711)
0(0.0, 0.436784861198022)
0(0.0, 0.4084908484190331)
0(0.0, 0.3842386630113133)
0(0.0, 0.37830114055403313)
0(0.0, 0.3732562305491116)
0(0.0, 0.3711823402219466)
0(0.0, 0.36857014169464364)
0(0.0, 0.36586418597461456)
0(0.0, 0.36172774591219325)
0(0.0, 0.3611134677864705)
0(0.0, 0.35970551136823314)
0(0.0, 0.35745634188328956)
0(0.0, 0.3571354240896708)
0(0.0, 0.35675391896800057)
0(0.0, 0.3538511506070474)
0(0.0, 0.3511472956127665)
0(0.0, 0.34865041111901446)
0(0.0, 0.34782207362550727)
0(0.0, 0.3455064644560592)
0(0.0, 0.34505956334229027)
0(0.0, 0.3421247864454386)
0(0.0, 0.34191693708616566)
0(0.0, 0.34020387652616035)
0(0.0, 0.3401056632793416)
0(0.0, 0.3382793309494077)
0(0.0, 0.33712665886682436)
0(0.0, 0.3369534871066578)
0(0.0, 0.3364238460579783)
0(0.0, 0.3341303547071105)
0(0.0, 0.33364706457811366)
0(0.0, 0.33358771350078326)
0(0.0, 0.33318305365285894)
0(0.0, 0.33283838018459333)
0(0.0, 0.33281850101320165)
0(0.0, 0.3326494280416595)
0(0.0, 0.3323020566989834)
0(0.0, 0.3314945627243081)
0(0.0, 0.3307750418175812)
0(0.0, 0.33077478714488145)
0(0.0, 0.3300546642271825)
0(0.0, 0.32877831085117276)
0(0.0, 0.32760994809081984)
0(0.0, 0.32685729049706824)
0(0.0, 0.326304534003842)
0(0.0, 0.32623903796584225)
0(0.0, 0.3258936734442023)
0(0.0, 0.3255469684945982)
0(0.0, 0.3251101037189148)
0(0.0, 0.32364621360387424)
0(0.0, 0.3233371083425987)
0(0.0, 0.32278555790856783)
0(0.0, 0.3221696602931045)
0(0.0, 0.3221434249989783)
0(0.0, 0.3214850649772942)
0(0.0, 0.32079592115501315)
0(0.0, 0.32035151577712917)
0(0.0, 0.3196815215869985)
0(0.0, 0.3185089119349181)
0(0.0, 0.3181581974867523)
0(0.0, 0.31693925286337643)
0(0.0, 0.3164704628000357)
0(0.0, 0.31559816449418365)
0(0.0, 0.3153240612787562)
0(0.0, 0.3151442029378827)
0(0.0, 0.31457959210201236)
0(0.0, 0.3145099465471056)
0(0.0, 0.3128355047502187)
0(0.0, 0.31266942580663937)
0(0.0, 0.311714212952702)
0(0.0, 0.3108048938673901)
0(0.0, 0.31034747050699585)
0(0.0, 0.30919020619055787)
0(0.0, 0.3089958312213277)
0(0.0, 0.3087519707761379)
0(0.0, 0.30661079417975895)
0(0.0, 0.30509065733341534)
0(0.0, 0.3021435247176527)
0(0.0, 0.29855056234587934)
0(0.0, 0.2944686105839908)
0(0.0, 0.2943016266000777)
0(0.0, 0.29330379132805495)
0(0.0, 0.2893049503609786)
0(0.0, 0.2885597445935214)
0(0.0, 0.2875024982807732)
0(0.0, 0.2839670071071012)
0(0.0, 0.2774713336957569)
0(0.0, 0.27157428664773625)
0(0.0, 0.219776139439664)
0(0.0, 0.2119371371326308)
0(0.0, 0.18590519644443082)
0(0.0, 0.1695128371072652)
0(0.0, 0.15388153348832057)
0(0.0, 0.14784892260953472)
0(0.0, 0.14737417938024697)
0(0.0, 0.14270218659566128)
0(0.0, 0.14094893235252529)
0(0.0, 0.14086229588023896)
0(0.0, 0.13970437767186356)
0(0.0, 0.13957976781193987)
0(0.0, 0.13750153763636583)
0(0.0, 0.1367770018659865)
0(0.0, 0.13590272190709965)
0(0.0, 0.1337502873012614)
0(0.0, 0.13348796628210344)
0(0.0, 0.13259786494668482)
0(0.0, 0.13255953513738658)
0(0.0, 0.13168417245694788)
0(0.0, 0.13135220357518015)
0(0.0, 0.13001192988534108)
0(0.0, 0.1296880211991237)
0(0.0, 0.12873544493225253)
0(0.0, 0.1285848219370618)
0(0.0, 0.12804292529909658)
0(0.0, 0.12679905711190467)
0(0.0, 0.1248383180101233)
0(0.0, 0.12472757169180385)
0(0.0, 0.12471079786851799)
0(0.0, 0.12366485598954723)
0(0.0, 0.12303074474405654)
0(0.0, 0.12288344562122301)
0(0.0, 0.12110008263580731)
0(0.0, 0.12103898576852047)
0(0.0, 0.12071965353632041)
0(0.0, 0.11869875526082055)
0(0.0, 0.11832306072972566)
0(0.0, 0.11575026841339904)
0(0.0, 0.11519705390394298)
0(0.0, 0.11495522534978503)
0(0.0, 0.1147779120753565)
0(0.0, 0.11153843209645377)
0(0.0, 0.11112454191865588)
0(0.0, 0.11043832241039511)
0(0.0, 0.10525630241162393)
0(0.0, 0.10047400555154716)
0(0.0, 0.1000555660583211)
0(0.0, 0.09938344343524566)
0(0.0, 0.09900169324508622)
0(0.0, 0.09512307018441489)
0(0.0, 0.09412795482518563)
0(0.0, 0.09271128457605589)
0(0.0, 0.09168856126786884)
0(0.0, 0.09108619886403749)
0(0.0, 0.0907630183503453)
0(0.0, 0.09016989275670992)
0(0.0, 0.08976311098438454)
0(0.0, 0.08954196569788632)
0(0.0, 0.08952947801509811)
0(0.0, 0.08950904916294712)
0(0.0, 0.08929200977564239)
0(0.0, 0.0888949184042459)
0(0.0, 0.08870491638685164)
0(0.0, 0.08862321249994015)
0(0.0, 0.08859603577508099)
0(0.0, 0.08844194957298072)
0(0.0, 0.08819574999715177)
0(0.0, 0.08703123751239772)
0(0.0, 0.08694576423693247)
0(0.0, 0.0868920775255544)
0(0.0, 0.08662758963794943)
0(0.0, 0.08655855895585143)
0(0.0, 0.08624580420946848)
0(0.0, 0.08598715331287668)
0(0.0, 0.0849019888220601)
0(0.0, 0.08471581221506959)
0(0.0, 0.08440086917976147)
0(0.0, 0.08407226122863168)
0(0.0, 0.08258434818653787)
0(0.0, 0.08217117421605175)
0(0.0, 0.08195356689947039)
0(0.0, 0.08140646851643146)
0(0.0, 0.08121241228726318)
0(0.0, 0.08104185309072263)
0(0.0, 0.07990189837643276)
0(0.0, 0.07898219149970047)
0(0.0, 0.07818238781668521)
0(0.0, 0.07814866493504133)
0(0.0, 0.07464019447390706)
