,M0 dimension 0,M1 dimension 0,M2 dimension 0,M0 dimension 1,M1 dimension 1,M1 dimension 2
Motivational state 0,0.0,67.8253481114265,44.15255796278183,0.0,0.16498969548689857,0.10961445834646533
Motivational state 1,67.8253481114265,0.0,31.412724023769982,0.16498969548689857,0.0,0.16498969548689857
Motivational state 2,44.15255796278183,31.412724023769982,0.0,0.10961445834646533,0.16498969548689857,0.0
