,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,12.275752611747064,0.1518677061125705,7.158124278566747,0.37684239750914894,6.137876305873532,12.135773606737038,3.5790621392833737,7.361521392647756
Motivational state 1,17.246863700472687,0.2993991880394608,8.50856333080215,0.48548806885691176,8.623431850236344,18.873258754237778,4.254281665401075,8.829870862143975
Motivational state 2,21.634005428598265,0.6477664507763846,7.478482652104528,0.75138180332782,10.817002714299132,29.421587798521045,3.739241326052264,12.495996667988909
