,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,1.57302213282575,0.041797632236972054,0.687096276806599,0.03882177828729978,0.786511066412875,2.101659481051907,0.3435481384032995,0.3437021482771201
Motivational state 1,1.8007291221400086,0.12771582209942464,0.7542881764612634,0.13965225723756794,0.9003645610700043,2.7513274020827585,0.3771440882306317,0.400060240143004
Motivational state 2,1.825205068816865,0.08273821544927581,0.7538015870822491,0.08078436702370424,0.9126025344084325,2.401112768225622,0.37690079354112455,0.3733620805448877
