,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,8.6383359635384,0.0325573177799616,12.497012971701,0.050703467599098426,4.3191679817692,5.24857331604356,6.2485064858505,2.9467766468707017
Motivational state 1,12.476750295422388,0.06433221876952044,14.73886788680814,0.10399802939573449,6.238375147711194,10.744487968335228,7.36943394340407,10.679926396872824
Motivational state 2,15.855243541810816,0.019572935882972597,13.566574711026385,0.006979986146442574,7.927621770905408,5.653937242763734,6.783287355513193,0.11542692456628689
