1(12.649134962981824, 13.934889668306953)
1(12.78441921783976, 13.84635004740084)
1(12.150521377399176, 13.090064238057355)
1(12.912721581517545, 13.791949834923985)
1(13.427627975099394, 14.116882776077976)
1(13.312206707456983, 13.842308673009562)
1(12.726800761490527, 13.19941104435562)
1(10.943851634084766, 11.342699759207745)
1(12.781055128590765, 12.990145607746722)
1(13.345831995836658, 13.533431355671196)
1(13.532742751705666, 13.671439361471824)
0(0.0, inf)
0(0.0, 42.24847923985142)
0(0.0, 27.449292209175187)
0(0.0, 25.785601038748226)
0(0.0, 24.757190912100263)
0(0.0, 23.22420434870787)
0(0.0, 22.174819161021112)
0(0.0, 21.398673130308243)
0(0.0, 16.28581100672827)
0(0.0, 15.973231528010352)
0(0.0, 15.5557325930195)
0(0.0, 15.28206726666868)
0(0.0, 14.315845218141629)
0(0.0, 13.482976897492595)
0(0.0, 12.844461160023004)
0(0.0, 12.623076833524934)
0(0.0, 12.43038995278043)
0(0.0, 12.34717054085714)
0(0.0, 12.169894574666419)
0(0.0, 12.080934280969002)
0(0.0, 12.043949708585105)
0(0.0, 12.018974879734575)
0(0.0, 11.869625177032775)
0(0.0, 11.761196074124639)
0(0.0, 11.746852185600787)
0(0.0, 11.397945631348154)
0(0.0, 11.165418352374715)
0(0.0, 11.14831869483179)
0(0.0, 10.75241229828719)
0(0.0, 10.719940328306867)
0(0.0, 10.62438860278542)
0(0.0, 9.62859910816473)
0(0.0, 9.556569076132634)
0(0.0, 9.304593407811186)
0(0.0, 8.4316714838764)
0(0.0, 5.500564340944743)
