,M0 dimension 0,M1 dimension 0,M2 dimension 0,M0 dimension 1,M1 dimension 1,M1 dimension 2
Motivational state 0,0.0,5.833285218757139,8.589630705868284,0.0,0.1306144548568251,0.07990249955785123
Motivational state 1,5.833285218757139,0.0,5.672988096489716,0.1306144548568251,0.0,0.1306144548568251
Motivational state 2,8.589630705868284,5.672988096489716,0.0,0.07990249955785123,0.1306144548568251,0.0
