,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,2.191843354541473,0.0238096935227129,1.4013716599267758,0.06111500922918292,1.0959216772707365,2.0464627686506525,0.7006858299633879,1.4217559754291589
Motivational state 1,2.993609966692139,0.03679267920032652,1.6651282273987618,0.07498831190470105,1.4968049833460695,2.9343206532528328,0.8325641136993809,1.4200802626699687
Motivational state 2,3.720494598243791,0.2124285764471255,1.5261789749949484,0.22949651835426105,1.8602472991218955,5.1930699881169575,0.7630894874974742,2.368517492088725
