,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,0.5086490097574556,0.014258315913309698,0.27072203302522885,0.01372212006250331,0.2543245048787278,0.48090689974521794,0.13536101651261442,0.1067892224544619
Motivational state 1,0.5351929900049546,,0.26667225143040374,,0.2675964950024773,,0.13333612571520187,
Motivational state 2,0.5245678304243492,0.020071916927765825,0.1985927659714628,0.016511682015121158,0.2622839152121746,0.6293102110611246,0.0992963829857314,0.0849770745292744
