,Avg. life dim0,Avg. life dim1,std lifedim0,stdlife dim1,Avg. midlife dim0,Avg. midlife dim1,std midlifedim0,stdmidlife dim1
Motivational state 0,0.43685309622352336,0.00191297941866929,0.08578467060253675,0.002447602851271407,0.21842654811176168,0.3854250383495263,0.042892335301268375,0.03572188385928658
Motivational state 1,0.5168165411108364,0.0011949118805132108,0.07086593904057317,0.001108841674268194,0.2584082705554182,0.4751001202881536,0.035432969520286586,0.0383444082415429
Motivational state 2,0.7061533799013734,0.001838174443266875,0.12077371955270069,0.0010078695957273613,0.3530766899506867,0.5604147411202719,0.060386859776350346,0.010503960309263725
